가상 환자 개발을 위한 항목 ,,,,,,,,,,,,,,
주호소,환자표현,"""숨 쉬는 게 너무 힘들어요. 특히 밤에 자려고 누우면 양쪽 코가 번갈아 막혀서 잠을 잘 못 자요.""",,,,,,,,,,,,
,,,,,,"목이 극심하게 아픔, 타들어 가는 듯한 고통",5,"매우 심함, 목구멍이 타는 듯이 아프거나 바늘로 찌르는 듯한 극심한 통증으로, 침 삼키는 것조차 매우 고통스러움.",0%,0%,0%,0%,0%,0%
,,기침(빈도),,,3,기침 안 함,1,"정상, 기침 증상이 없음.",50%,10%,10%,10%,10%,10%
,,,,,,가끔기침,2,"간헐적, 하루 중 몇 차례, 혹은 특정일에만 간헐적으로 기침이 나타남.",30%,6%,6%,6%,6%,6%
,,,,,,자주기침함,3,"빈번함, 거의매일기침을하지만, 하루종일이어지지는않음.",10%,2%,2%,2%,2%,2%
,,,,,,하루종일기침,4,"지속적, 거의 매일, 하루 종일 기침 증상이 이어지며, 쉽게 멈추지 않음.",5%,1%,1%,1%,1%,1%
,,,,,,"발작적인기침, 기침이끊이지않음",5,"만성적/발작적, 항상 기침을 달고 살거나, 한번 시작하면 멈추기 힘든 발작적인 기침을 함.",5%,1%,1%,1%,1%,1%
,,담(가래) 양,,1,3,가래 없음,1,"없음, 가래가 전혀 없음.",0%,0%,0%,0%,0%,0%
,,,,,,가래가 있는데 마른 가래로 뱉어도 나오지 않음,2,"마른 가래, 가래가 끈적하여 뱉으려고 해도 잘 나오지 않고 목에 붙어있는 느낌이 듦.",0%,0%,0%,0%,0%,0%
,,,,,,가래가 있는데 마른 가래로 뱉으면 조금 나옴,3,"소량, 가래가 목에 약간 걸린 느낌은 있으나, 양이 매우 적어 거의 뱉어지지 않거나 아주 조금 나옴.",0%,0%,0%,0%,0%,0%
,,,,,,가래가 있는데 묽은 가래로 뱉으면 나옴,4,"중등도, 가래가 자주 끓어 하루에도 몇 번씩 뱉어내게 됨. 양은 보통 수준.",50%,10%,10%,10%,10%,10%
,,,,,,가래가 있는데 묽은 가래로 뱉으면 많이 나옴,5,"다량, 가래가 계속 생겨 수시로 뱉어내야 하며, 양이 많다고 느껴짐.",50%,10%,10%,10%,10%,10%
,,담(가래) 색,,1,1,맑은 가래,1,"투명/흰색, 물처럼 맑거나 흰색의 가래. 점도는 묽은 편.",70%,14%,14%,14%,14%,14%
,,,,,,끈적한 흰 가래,2,"흰색, 흰색의 가래이지만, 끈적이거나 거품이 섞인 양상.",30%,30%,0%,0%,0%,0%
,,,,,,누런 가래,3,"노란색, 연한 노란색을 띠는 가래.",0%,0%,0%,0%,0%,0%
,,,,,,"찐득한 누런 가래, 녹색 가래",4,"누런색/녹색, 진한 노란색이나 녹색을 띠는 가래. 점도가 높고 끈적함.",0%,0%,0%,0%,0%,0%
,,딸꾹질,,,4,딸꾹질 안 함,1,"없음, 딸꾹질 증상이 전혀 없음.",50%,10%,10%,10%,10%,10%
,,,,,,가끔 딸꾹질,2,"간헐적, 특별한 이유 없이 한 달에 몇 번 정도 딸꾹질이 시작됨. 몇 분에서 몇십 분 정도 지속되다가 멈춤",40%,8%,8%,8%,8%,8%
,,,,,,딸꾹질이 잦음,3,"빈번함, 특별한이유없이일주일에몇번정도딸꾹질이시작되며, 때때로쉽게멈추지않아불편할때가있음.",5%,1%,1%,1%,1%,1%
,,,,,,딸꾹질이 오래 감,4,"지속적, 딸꾹질이 시작되면 쉽게 멈추지 않고 지속됨. 이로 인해 말하거나 음식을 먹는 데 불편함을 겪음.",3%,1%,1%,1%,1%,1%
,,,,,,딸꾹질 때문에 괴로움,5,"만성적, 딸꾹질이 며칠 이상 지속되거나 매우 자주 발생하여, 말하기, 식사, 수면 등 일상생활에 심각한 지장을 줌.",2%,0%,0%,0%,0%,0%
,두부,감기(급성 상기도 감염)와 무관한-두부 불편감(빈도),,,4,두통 없음,1,"없음, 머리에 어떤 종류의 통증이나 불편감도 전혀 느끼지 않음.",20%,4%,4%,4%,4%,4%
,,,,,,가끔 머리가 아픔,2,"일시적, 특정 상황(스트레스, 수면 부족, 피로 등)에서만 잠깐 나타나며, 휴식을 취하면 완전히 사라짐.",50%,10%,10%,10%,10%,10%
,,,,,,두통이 잦은 편,3,"간헐적, 주기적으로(주 1~3회) 두통이나 불편감이 나타나지만, 일상생활에 큰 지장은 없음.",20%,4%,4%,4%,4%,4%
,,,,,,거의 매일 머리가 아픔,4,"지속적, 거의 매일 불편감을 느끼며(예: 만성 긴장성 두통), 이로 인해 업무나 학업의 집중력에 제약을 받음.",5%,1%,1%,1%,1%,1%
,,,,,,극심한 만성 두통,5,"만성적, 불편감이 하루 종일 지속되어, 수면 등 삶의 질 전반에 큰 영향을 줌.",5%,1%,1%,1%,1%,1%
,,감기(급성 상기도 감염)와 무관한-두부 불편감(강도),,,4,통증 없음,1,"없음, 통증이나 불편감이 전혀 없는 상태.",50%,10%,10%,10%,10%,10%
,,,,,,약간 머리가 띵함,2,"경미한 통증, 신경은 쓰이지만, 일상생활이나 업무에 거의 지장을 주지 않는 가벼운 통증(예: 머리가 맑지 않은 느낌).",30%,6%,6%,6%,6%,6%
,,,,,,머리가 지끈거림,3,"중등도 통증, 통증이 계속 의식되며, 이로 인해 집중력이 다소 저하되고 일상생활에 약간의 지장을 줌. (진통제를 고려하게 되는 수준)",10%,2%,2%,2%,2%,2%
,,,,,,머리가 깨질 듯 아픔,4,"심한 통증, 통증이 매우 심하여(예: 머리가 깨질 듯 아픔) 다른 생각을 하기 어렵고, 일상적인 활동을 지속하기 힘듦.",5%,1%,1%,1%,1%,1%
,,,,,,머리가 너무 아파서 쓰러질 정도로 아픔,5,"매우 심한 통증, 참을 수 없을 정도로 극심한 통증으로, 메스꺼움이나 구토를 동반하거나 아무것도 할 수 없는 상태.",5%,1%,1%,1%,1%,1%
,,어지러움(두훈),,,4,어지럼증 없음,1,"없음, 어지러움을 전혀 느끼지 않음.",60%,12%,12%,12%,12%,12%
,,,,,,가끔 핑 돔,2,"일시적, 특정 상황(예: 갑자기 일어설 때, 피곤할 때)에서만 잠깐 나타나며, 금방 사라짐.",30%,6%,6%,6%,6%,6%
,,,,,,자주 어지러움,3,"간헐적, 주기적으로(주 1~3회) 어지러운 증상이 나타나지만, 일상생활에 큰 지장은 없음.",5%,1%,1%,1%,1%,1%
,,,,,,매일 어지러움,4,"지속적, 거의 매일 어지러움을 느끼며, 이로 인해 특정 활동(운전, 집중 등)에 제약을 받음.",3%,1%,1%,1%,1%,1%
,,,,,,만성적인 어지럼증,5,"만성적, 어지러움이 하루 종일 지속되어, 서 있거나 걷는 것 등 삶의 질 전반에 큰 영향을 줌.",2%,0%,0%,0%,0%,0%
,"뒷목, 경항부","뒷목, 경항 불편감(빈도)",,,3,목 통증 없음,1,"없음, 목에 어떤 종류의 통증이나 불편감도 전혀 느끼지 않음.",10%,2%,2%,2%,2%,2%
,,,,,,가끔 목이 뻐근함,2,"일시적, 특정 자세(예: 스마트폰/컴퓨터 장시간 사용)나 활동 후에만 불편감이 잠깐 나타나며, 휴식을 취하면 완전히 사라짐.",30%,6%,6%,6%,6%,6%
,,,,,,자주 목이 뻣뻣함,3,"간헐적, 주기적으로(주 1~3회) 목이 뻣뻣하거나 통증이 나타나지만, 일상생활에 큰 지장은 없음.",40%,8%,8%,8%,8%,8%
,,,,,,거의 매일 목이 아픔,4,"지속적, 거의 매일 불편감을 느끼며, 이로 인해 고개를 돌리거나 숙이는 동작에 제약을 받음.",10%,2%,2%,2%,2%,2%
,,,,,,극심한 만성 목 통증,5,"만성적, 불편감이 하루 종일 지속되어, 업무나 수면 등 삶의 질 전반에 큰 영향을 줌.",10%,2%,2%,2%,2%,2%
,,"뒷목, 경항 불편감(강도)",,,3,통증 없음,1,"없음, 통증이나 불편감이 전혀 없는 상태.",10%,2%,2%,2%,2%,2%
,,,,,,목이 약간 뻐근함,2,"경미한 통증, 신경은 쓰이지만(예: 목이 뻐근함), 일상생활이나 업무에 거의 지장을 주지 않는 가벼운 통증.",70%,14%,14%,14%,14%,14%
,,,,,,목이 쑤시고 결림,3,"중등도 통증, 통증이 계속 의식되며, 이로 인해 집중력이 다소 저하되고 고개를 돌리는 등 일상생활에 약간의 지장을 줌.",10%,2%,2%,2%,2%,2%
,,,,,,목에 담이 걸린 듯 아픔,4,"심한 통증, 통증이 매우 심하여(예: 목에 담이 결린 듯 아픔) 다른 생각을 하기 어렵고, 일상적인 활동을 지속하기 힘듦.",5%,1%,1%,1%,1%,1%
,,,,,,목을 전혀 못 움직임,5,"매우 심한 통증, 참을 수 없을 정도로 극심한 통증으로, 목을 거의 움직일 수 없거나 두통, 팔 저림 등을 동반하여 아무것도 할 수 없는 상태.",5%,1%,1%,1%,1%,1%
,,호흡소리 크기,,,3,"호흡소리가 너무 작음, ",1,"매우 작음, 호흡에 힘이 전혀 없고, 잘 알아듣기 힘듦.",10%,2%,2%,2%,2%,2%
,,,,,,조용조용한 호흡소리 ,2,"작은 편, 호흡소리가 조용한 편. ",20%,4%,4%,4%,4%,4%
,,,,,,보통 호흡소리 ,3,"보통, 너무 크지도 작지도 않은 적당한 호흡소리",40%,8%,8%,8%,8%,8%
,,,,,,호흡소리가 큰 편,4,"큰 편, 호흡소리가 크고 힘이 있으며, 잘 들림",20%,4%,4%,4%,4%,4%
,,,,,,호흡소리가 매우 큰 편,5,"매우 큼,호흡소리가 매우 커서 멀리서도 들림",10%,2%,2%,2%,2%,2%
,흉부,흉부 두근거림,,,2,심장 박동 정상,1,"없음, 가슴 부위에 어떤 두근거림도 전혀 느끼지 않음.",60%,12%,12%,12%,12%,12%
,,,,,,가끔 심장이 뜀,2,"일시적, 특정 상황(스트레스, 과식, 격렬한 운동 등)에서만 경미한 두근거림이 잠깐 나타나며, 상황이 끝나면 완전히 사라짐.",40%,0%,0%,13%,13%,13%
,,,,,,자주 심장이 뜀,3,"간헐적, 상황적으로 (주 1~3회) 가슴이 답답한 증상이 나타나지만, 일상생활에 큰 지장은 없음.",0%,0%,0%,0%,0%,0%
,,,,,,매일 심장이 쿵쾅거림,4,"지속적, 중등도로 거의 매일 두근거림이 나타나며 이로 인해 특정 활동(계단 오르기 등)이나 감정 상태에 제약을 받음.",0%,0%,0%,0%,0%,0%
,,,,,,극심한 가슴 두근거림,5,"만성적, 심한 두근거림이 하루 종일 지속되어, 업무나 수면 등 삶의 질 전반에 큰 영향을 줌.",0%,0%,0%,0%,0%,0%
,,흉부 답답함,,,3,가슴 답답함 없음,1,"없음, 가슴 부위에 어떤 종류의 답답함이나 불편감도 전혀 느끼지 않음.",100%,20%,20%,20%,20%,20%
,,(빈도),,,,가끔 가슴이 답답함,2,"일시적, 특정 상황(스트레스, 과식, 격렬한 운동 등)에서만 그득함이 잠깐 나타나며, 상황이 끝나면 완전히 사라짐.",0%,0%,0%,0%,0%,0%
,,,,,,자주 가슴이 답답함,3,"간헐적, 주기적으로(주 1~3회) 가슴이 답답한 증상이 나타나지만, 일상생활에 큰 지장은 없음.",0%,0%,0%,0%,0%,0%
,,,,,,매일 가슴이 막힘,4,"지속적, 거의 매일 불편감을 느끼며, 이로 인해 특정 활동(계단 오르기 등)이나 감정 상태에 제약을 받음.",0%,0%,0%,0%,0%,0%
,,,,,,만성적으로 가슴 답답함이 있음,5,"만성적, 답답함이 하루 종일 지속되어, 업무나 수면 등 삶의 질 전반에 큰 영향을 줌.",0%,0%,0%,0%,0%,0%
,,흉부 답답함,,,3,가슴 답답함 없음,1,"없음, 통증이나 불편감이 전혀 없는 상태.",100%,20%,20%,20%,20%,20%
,,(강도),,,,가슴이 약간 답답함,2,"경미한 불편감, 신경은 쓰이지만(예: 가슴이 약간 답답함), 일상생활이나 업무에 거의 지장을 주지 않는 가벼운 불편감.",0%,0%,0%,0%,0%,0%
,,,,,,가슴이 묵직함,3,"중등도 답답함이 계속 의식되며(예: 가슴이 뻐근함), 이로 인해 집중력이 다소 저하되고 일상생활에 약간의 지장을 줌.",0%,0%,0%,0%,0%,0%
,,,,,,가슴이 심하게 답답함,4,"심한 통증, 통증이 매우 심하여(예: 가슴을 쥐어짜는 느낌) 다른 생각을 하기 어렵고, 일상적인 활동을 지속하기 힘듦.",0%,0%,0%,0%,0%,0%
,,,,,,"가슴이 터질 듯함, 극도의 압박감",5,"매우 심한 통증, 참을 수 없을 정도로 극심한 통증으로, 식은땀이나 호흡 곤란을 동반하거나 아무것도 할 수 없는 상태.",0%,0%,0%,0%,0%,0%
,,흉부 통증,,,3,가슴 통증 없음,1,"없음, 가슴 부위에 어떤 종류의 통증이나 불편감도 전혀 느끼지 않음.",70%,14%,14%,14%,14%,14%
,,(빈도),,,,가끔 가슴이 뻐근함,2,"일시적, 특정 상황(스트레스, 과식, 격렬한 운동 등)에서만 불편감이 잠깐 나타나며, 상황이 끝나면 완전히 사라짐.",20%,4%,4%,4%,4%,4%
,,,,,,자주 가슴이 아픔,3,"간헐적, 주기적으로(주 1~3회) 가슴이 답답하거나 뻐근한 증상이 나타나지만, 일상생활에 큰 지장은 없음.",5%,1%,1%,1%,1%,1%
,,,,,,매일 가슴 통증,4,"지속적, 거의 매일 불편감을 느끼며, 이로 인해 특정 활동(계단 오르기 등)이나 감정 상태에 제약을 받음.",3%,1%,1%,1%,1%,1%
,,,,,,만성적으로 가슴 통증이 있음,5,"만성적, 불편감이 하루 종일 지속되어, 업무나 수면 등 삶의 질 전반에 큰 영향을 줌.",2%,0%,0%,0%,0%,0%
,,흉부통증,,,3,가슴 통증 없음,1,"없음, 통증이나 불편감이 전혀 없는 상태.",70%,14%,14%,14%,14%,14%
,,(강도),,,,"가슴이 약간 뻐근함, 가벼운 통증",2,"경미한 불편감, 신경은 쓰이지만(예: 가슴이 약간 답답함), 일상생활이나 업무에 거의 지장을 주지 않는 가벼운 불편감.",20%,4%,4%,4%,4%,4%
,,,,,,가슴이 쑤시고 아픔,3,"중등도 불편감, 불편감이 계속 의식되며(예: 가슴이 뻐근함), 이로 인해 집중력이 다소 저하되고 일상생활에 약간의 지장을 줌.",5%,1%,1%,1%,1%,1%
,,,,,,가슴이 쥐어짜는 듯함,4,"심한 통증, 통증이 매우 심하여(예: 가슴을 쥐어짜는 느낌) 다른 생각을 하기 어렵고, 일상적인 활동을 지속하기 힘듦.",3%,1%,1%,1%,1%,1%
,,,,,,가슴 통증으로 아무것도 못 할 정도의 고통,5,"매우 심한 통증, 참을 수 없을 정도로 극심한 통증으로, 식은땀이나 호흡 곤란을 동반하거나 아무것도 할 수 없는 상태.",2%,0%,0%,0%,0%,0%
,,한숨 빈도,,,3,전혀 한숨 쉬지 않음,1,"없음, 한숨을 쉬는 경우가 거의 없음.",30%,6%,6%,6%,6%,6%
,,,,,,가끔 한숨 쉼,2,"간헐적, 주기적으로(주 1~3회) 자신도 모르게 한숨을 쉬지만, 일상생활에 큰 지장은 없음.",40%,8%,8%,8%,8%,8%
,,,,,,자주 한숨 쉼,3,"지속적, 거의 매일, 특히 스트레스를 받거나 답답함을 느낄 때 습관적으로 한숨을 쉼.",20%,4%,4%,4%,4%,4%
,,,,,,"매우 자주 한숨 쉼, 수시로 한숨",4,"만성적, 한숨이 하루에도 수시로 반복되어, 주변에서 ""무슨 일 있냐""고 물어볼 정도로 잦으며, 본인도 답답함을 느낌.",10%,2%,2%,2%,2%,2%
,기능성 소화불량 복부 기타 증상,구역감/구토,,,3,구역감 없음,1,구역감이 없음,70%,14%,14%,14%,14%,14%
,,,,,,속이 살짝 울렁거림,2,구역감이 약간 있음. ,20%,4%,4%,4%,4%,4%
,,,,,,속에서 올라올 것 같은 느낌이 있음,3,구역감이 느껴지고 미식거림이 있음,5%,1%,1%,1%,1%,1%
,,,,,,토할 것 같은데 안 나옴,4,구역감이 심하게 생기고 토할 것 같으나 토하지 않음,3%,1%,1%,1%,1%,1%
,,,,,,속이 너무 안 좋아 다 게워냄,5,구역감이 심하여 토함,2%,0%,0%,0%,0%,0%
,,복만/가스 참(강도),,,3,가스가 전혀 안 참,1,"없음, 팽만감이나 불편감이 전혀 없는 상태.",35%,7%,7%,7%,7%,7%
,,,,,,배에 가스가 살짝 찬 느낌,2,"경미한 불편감, 배가 살짝 더부룩한 느낌이 들지만, 일상생활에 거의 지장을 주지 않음.",45%,9%,9%,9%,9%,9%
,,,,,,배가 빵빵하게 가스 참,3,"중등도 불편감, 배가 빵빵한 느낌이 분명하게 느껴져 허리를 펴기 불편하고, 집중력이 다소 저하됨.",20%,4%,4%,4%,4%,4%
,,,,,,가스가 심하게 차서 배가 아픔,4,"심한 불쾌감, 배가 터질 듯이 빵빵하여 다른 생각을 하기 어렵고, 가벼운 복통이나 허리 통증을 동반하기도 함.",0%,0%,0%,0%,0%,0%
,,,,,,가스가 차 배가 너무 아파서 누워있어야 함,5,"매우 심한 불쾌감, 극심한 팽만감과 복통으로, 아무것도 할 수 없고 눕거나 쉬어야만 하는 상태.",0%,0%,0%,0%,0%,0%
,,방귀,,,4,방귀를 전혀 안 뀜,1,"없음, 방귀가 없는 상태",5%,1%,1%,1%,1%,1%
,,,,,,하루에 한두 번 정도 방귀를 뀜,2,"1-2회/1일, 일상생활에 지장을 주지 않음.",15%,3%,3%,3%,3%,3%
,,,,,,"방귀가 잦은 편, 배에 힘주면 나올 때가 있음",3,5-10회/1일. 방귀가 잦은 편. 특정 상황(복압이 높아짐)에서 방귀가 나옴,60%,12%,12%,12%,12%,12%
,,,,,,방귀를 매우 자주 뀜,4,"10회 이상/1일, 방귀가 매우 자주 나옴. ",15%,3%,3%,3%,3%,3%
,,,,,,방귀가 수시로 나옴,5,"시도때도 없이 방귀가 나오며, 가끔 변실수를 함. ",5%,1%,1%,1%,1%,1%
,,아랫배 불편감(강도),,,4,아랫배가 편안함,1,"없음, 아랫배에 불편감이 전혀 없음",70%,14%,14%,14%,14%,14%
,,,,,,아랫배가 살짝 거북함,2,"아랫배에 불편감이 아주 조금 나타나며, 저절로 사라짐.",20%,4%,4%,4%,4%,4%
,,,,,,아랫배가 은근히 불편함,3,아랫배에 불편감이 약간 나타나며 일상생활에 큰 지장은 없음.,5%,1%,1%,1%,1%,1%
,,,,,,아랫배가 꽤 아프고 불편함,4,"아랫배에 불편감이 중등도로 나타나며, 이로 인해 일상생활에 지장을 받음",3%,1%,1%,1%,1%,1%
,,,,,,아랫배가 극심하게 불편함,5,아랫배에 불편감이 매우 강하게 나타나며 삶의 질 전반에 큰 영향을 줌.,2%,0%,0%,0%,0%,0%
,,전복부 통증(강도),,,4,배 통증 없음,1,"없음, 통증이나 불편감이 전혀 없는 상태.",70%,14%,14%,14%,14%,14%
,,,,,,배가 약간 살살 아픔,2,"경미한 통증, 신경은 쓰이지만, 일상생활이나 업무에 거의 지장을 주지 않는 가벼운 통증.",20%,4%,4%,4%,4%,4%
,,,,,,배가 쑤시고 은근히 아픔,3,"중등도 통증, 통증이 계속 의식되며, 이로 인해 집중력이 다소 저하되고 일상생활에 약간의 지장을 줌.",5%,1%,1%,1%,1%,1%
,,,,,,배가 뒤틀리듯 아픔,4,"심한 통증, 통증이 매우 심하여 다른 생각을 하기 어렵고, 일상적인 활동을 지속하기 힘듦.",3%,1%,1%,1%,1%,1%
,,,,,,"배가 너무 아파서 굴러다닐 정도, 꼼짝 못 함",5,"매우 심한 통증, 참을 수 없을 정도로 극심한 통증으로, 아무것도 할 수 없는 상태.",2%,0%,0%,0%,0%,0%
,,복통의 양상,,,3,"배가 뒤틀리고 꼬이는 듯함, 쥐가 난 것처럼 꽉 조이면서 아픔",1,당기듯이 아프다,14%,3%,3%,3%,3%,3%
,,,,,,배가 순간적으로 칼에 찔린 듯 찌릿함,2,찌르듯이 아프다,14%,3%,3%,3%,3%,3%
,,,,,,배가 꽉 차서 숨쉬기 답답함,3,배가 무겁다,14%,3%,3%,3%,3%,3%
,,,,,,배 속을 바늘로 콕콕 쑤시는 듯함,4,쑤시듯이 아프다,14%,3%,3%,3%,3%,3%
,,,,,,배 속이 시리고 싸늘함,5,차고 시리듯이 아프다,14%,3%,3%,3%,3%,3%
,,,,,,통증이 배 안에서 굴러다님,6,통증이 돌아다닌다,14%,3%,3%,3%,3%,3%
,,,,,,통증이 콕 집어 한 부위만 굳어져 아픔,7,통증이 특정부위로 고정되어 있다,14%,3%,3%,3%,3%,3%
,,눌렀을 때 복부 압통,,,4,눌러도 전혀 안 아픔,1,"없음, 배를 눌러도 통증이나 불편감을 전혀 호소하지 않음.",30%,6%,6%,6%,6%,6%
,,,,,,깊이 눌러야만 약간 아픔,2,"경미한 압통, 배를 깊게 눌렀을 때만 ""약간 불편하다""고 말하지만, 얼굴을 찡그리거나 피하지는 않음.",30%,6%,6%,6%,6%,6%
,,,,,,누르면 꽤 아픔,3,"중등도 압통, 배를 누를 때 뚜렷한 통증을 호소하며, 얼굴을 찡그림.",30%,6%,6%,6%,6%,6%
,,,,,,누르면 아파서 저절로 밀어내게 됨,4,"심한 압통, 배를 누르면 아파서 진찰자의 손을 밀어내거나, 몸을 피하려고 함.",5%,1%,1%,1%,1%,1%
,,,,,,살짝만 눌러도 깜짝 놀랄 만큼 아픔,5,"매우 심한 압통, 배를 살짝만 눌렀다 떼어도 통증이 울림(반발통).",5%,1%,1%,1%,1%,1%
,,메스꺼움(강도),,,3,속 울렁거림 없,1,"없음, 메스꺼움이나 불편감이 전혀 없는 상태.",60%,12%,12%,12%,12%,12%
,,,,,,속이 살짝 울렁거림,2,"경미한 불편감, 속이 살짝 울렁거리는 느낌이 들지만, 식사나 일상생활에 거의 지장을 주지 않음.",30%,6%,6%,6%,6%,6%
,,,,,,"속이 계속 울렁거림, 미식거려서 밥맛이 없음",3,"중등도 불편감, 메스꺼움이 분명하게 느껴져 식욕이 저하되고, 집중력이 다소 떨어지며 일상생활에 약간의 지장을 줌.",5%,1%,1%,1%,1%,1%
,,,,,,속이 뒤집히는 듯한 심한 메스꺼움,4,"심한 불쾌감, 메스꺼움이 매우 심하여 다른 생각을 하기 어렵고, 구토할 것 같은 느낌이 들어 일상적인 활동을 지속하기 힘듦.",3%,1%,1%,1%,1%,1%
,,,,,,극도로 속이 울렁거려 실제로 토함,5,"매우 심한 불쾌감, 참을 수 없을 정도로 극심한 메스꺼움으로, 실제로 구토를 하거나 아무것도 할 수 없는 상태.",2%,0%,0%,0%,0%,0%
,,트림,,,3,트림이 전혀 안 나옴,1,"없음, 식후 외에는 트림이 거의 나오지 않거나, 본인이 인지하지 못함.",40%,8%,8%,8%,8%,8%
,,,,,,어쩌다 한 번 트림함,2,"경미, 식사와 관계되어 하루 중 몇 차례(예: 주 3~5회) 트림이 나옴.",20%,4%,4%,4%,4%,4%
,,,,,,자주 트림이 나옴,3,"간헐적, 식사와 관계없이 하루 중 몇 차례(예: 주 7~10회) 트림이 나옴.",20%,4%,4%,4%,4%,4%
,,,,,,트림이 시도 때도 없이 나옴,4,"지속적, 거의 매일, 식후 외에 트림이 지속적으로 나옴. 이로 인해 약간의 불편함을 느낌",10%,2%,2%,2%,2%,2%
,,,,,,"트림하다 신물이 올라옴, 음식물까지 같이 넘어올 정도로 심함",5,"심함, 거의 매일, 식후 외에 트림이 잦고 지속적으로 나옴. 이로 인해 일상생활에 큰 불편함을 느낌",10%,2%,2%,2%,2%,2%
,,트림 시 냄새,,,3,방금 먹은 음식의 냄새가 올라옴,1,정상,70%,14%,14%,14%,14%,14%
,,,,,,코나 목이 시큰거리는 듯한 산(Acid) 냄새가 남,2,시큼한 냄새,30%,6%,6%,6%,6%,6%
,,,,,,썩은 달걀이나 유황 가스(방귀 냄새와 유사) 냄새가 남,3,썩은 달걀 냄새,0%,0%,0%,0%,0%,0%
,,,,,,뚜렷한 쓴맛이나 쓴 냄새가 느껴짐,4,쓴 냄새 (담즙 냄새),0%,0%,0%,0%,0%,0%
,,,,,,심한 부패취나 대변과 유사한 냄새가 남,5,부패한 냄새 / 대변 냄새,0%,0%,0%,0%,0%,0%
,,체함(강도),,,3,소화가 잘 됨,1,"없음, 막히거나 불편한 느낌이 전혀 없는 상태.",40%,8%,8%,8%,8%,8%
,,,,,,"가끔 명치가 얹힌 듯함, 살짝 속이 막힌 기분",2,"경미한 불편감, 명치가 살짝 막힌 느낌이 들지만, 일상생활에 거의 지장을 주지 않음.",30%,6%,6%,6%,6%,6%
,,,,,,명치에 돌덩이가 걸린 듯이 답답함,3,"중등도 불편감, 명치가 꽉 막힌 느낌이 분명하게 느껴져 식욕이 저하되고 일상생활에 약간의 지장을 줌.",20%,4%,4%,4%,4%,4%
,,,,,,"심하게 체함, 명치가 너무 아파서 꼼짝 못 함",4,"심한 불쾌감, 막힌 느낌이 매우 심하여 다른 생각을 하기 어렵고, 메스꺼움이나 식은땀을 동반하기도 함.",5%,1%,1%,1%,1%,1%
,,,,,,만성적으로 속이 막혀 있음,5,"매우 심한 불쾌감, 극심하게 체하여 구토나 두통을 유발하거나, 아무것도 할 수 없는 상태.",5%,1%,1%,1%,1%,1%
,,복직근 긴장감,,,4,배가 말랑말랑함,1,"없음, 배를 눌렀을 때, 근육의 저항 없이 부드럽고 편안하게 들어감.",30%,6%,6%,6%,6%,6%
,,,,,,배에 힘이 살짝 들어간 듯함,2,"경미, 배가 전반적으로 부드러우나, 특정 부위나 피부 표면에서 가벼운 저항감이 느껴짐.",30%,6%,6%,6%,6%,6%
,,,,,,배가 딴딴함,3,"중등도, 배의 근육이 뚜렷하게 긴장되어 있어, 누를 때 명확한 저항감이 느껴짐.",30%,6%,6%,6%,6%,6%
,,,,,,배가 철판처럼 딱딱함,4,"심함, 배에 힘을 주고 있지 않아도 근육이 상당히 굳어 있으며, 누르기 어려울 정도의 강한 저항감이 느껴짐.",5%,1%,1%,1%,1%,1%
,,,,,,배가 너무 단단해서 만지지도 못함,5,"매우 심함, 환자가 힘을 빼려고 해도 배 전체가 딱딱하게 굳어 있어, 전혀 눌리지 않음.",5%,1%,1%,1%,1%,1%
,,복부 덩어리 만져짐,,,3,,1,덩어리가 느껴지지 않음,50%,10%,10%,10%,10%,10%
,,,,,,,2,"실제로 만져지는 덩어리는 없으나, 뭔가 뭉친 듯함",30%,6%,6%,6%,6%,6%
,,,,,,뱃속에 덩어리가 돌아다니는 것 같아요,3,덩어리가 만져졌다 안 만져졌다 하며 덩이리가 비교적 무른 편입니다,10%,2%,2%,2%,2%,2%
,,,,,,만져보면 물컹하게 뭉친 게 항상 그 자리에 있어요,4,"덩어리가 항상 같은 자리에 만져지나, 비교적 무르고 물컹한 느낌입니다",5%,1%,1%,1%,1%,1%
,,,,,,뱃속에 돌멩이처럼 딱딱한 게 만져져요,5,덩어리가 돌처럼 단단하고 고정되어 움직이지 않음,5%,1%,1%,1%,1%,1%
,,동계,,,3,배에서 뛰는 느낌 없음,1,"만져지지 않음, 배를 눌러도 특별한 박동감이 만져지지 않음.",70%,14%,14%,14%,14%,14%
,,,,,,배에서 뛰는 느낌 약간 만져짐,2,"경미하게 만져짐, 배를 깊게 눌러야 희미하게 박동감이 만져지는 정도.",30%,6%,6%,6%,6%,6%
,,,,,,배에서 뛰는 느낌 만져짐,3,"보통으로 만져짐, 가볍게 눌러도 박동감이 분명하게 만져짐 (예: 마른 체형의 정상 박동).",0%,0%,0%,0%,0%,0%
,,,,,,배에서 뛰는 느낌 잘 만져짐,4,"강하게 만져짐, 살짝만 손을 대어도 박동이 뚜렷하고 강하게 느껴짐.",0%,0%,0%,0%,0%,0%
,,,,,,배에서 뛰는 느낌이 눈으로 보임,5,매우 강하게 만져짐. 눈으로 동계가 보이는 정도.,0%,0%,0%,0%,0%,0%
,,장명(장에서 나는 소리),,,3,장에서 소리가 안 남,1,"없음, 배에서 '꾸르륵'하는 소리가 거의 나지 않거나, 본인이 인지하지 못함.",30%,6%,6%,6%,6%,6%
